id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,contract_end_within_3m,recent_consumption_change_log,off_peak_energy_recent_change_rate,off_peak_power_recent_change_rate,forecast_off_peak_energy_change,forecast_off_peak_power_change,churn
757f325721b31ef8e7e3b52b77b93c9e,foosdfpfkusacimwkcsosbicdxkicaua,5436,0,0,816.33,0,0.0,18.37,0.142649,0.0,44.31137796,f,0.0,37.56,1,85.43,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.0,-6.118097198041348,-0.0411682623670136,-1.2048120998795882e-08,-0.0090103233156877,0.0010040904133213,1
69a52bc75122b4bfb468ed3d65e45595,foosdfpfkusacimwkcsosbicdxkicaua,24391,0,2743,630.58,694,0.0,144.34,0.1152369999999999,0.100123,41.1052014,f,69.64,23.85,1,70.75,6,lxidpiddsbxsbosboudacockeimpuepw,15.3,0.0,0.299617284090643,-0.0535690934216432,0.0054472454264683,-0.0253810111808395,-0.0029999355742953,0
cfe6ba9650d8f2ef8f329128f781ac38,lmkebamcaaclubfxadlmueccxoimlema,14979,32457,569,766.31,569,0.0,133.22,0.120372,0.103487,40.606701,t,58.31,59.96,2,89.94,6,ldkssxwpmemidmecebumciepifcamkci,26.4,1.0,-0.784662289395718,-0.045480331853767,0.0013351139770103,-0.0244432197620513,-0.0029999348128483,0
51615c663d500f636d636b818e0551b7,foosdfpfkusacimwkcsosbicdxkicaua,0,0,0,0.0,0,0.0,7.27,0.146694,0.0,44.31137796,f,0.0,25.92,1,0.0,5,lxidpiddsbxsbosboudacockeimpuepw,10.35,0.0,0.0,-0.0234071899273263,-1.2048120998795882e-08,-0.0087104599852686,0.0010040904133213,0
faa7a5aa12c13db123541871af57b1a1,foosdfpfkusacimwkcsosbicdxkicaua,49502,0,0,1704.39,0,0.0,18.62,0.143166,0.0,44.31137796,f,0.0,11.04,1,142.32,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.0,-8.325104087063231,-0.0193526820088868,0.0035682569451559,-0.0129682103042463,-0.0029999520779861,0
aa4ebe702fbcc868bf500086ae083ef3,foosdfpfkusacimwkcsosbicdxkicaua,10527,0,742,1086.18,742,0.0,130.99,0.1169,0.1000149999999999,40.606701,f,77.68,33.0,1,111.52,4,ldkssxwpmemidmecebumciepifcamkci,16.5,1.0,-0.1672352464281772,-0.0469725162781946,0.0008896800432531,-0.0250696378830083,-0.0029999348128483,0
f2b179d6afcec7ec306d1169f597cccb,lmkebamcaaclubfxadlmueccxoimlema,6528,0,0,985.22,0,0.0,19.55,0.145541,0.0,44.31137796,f,0.0,33.12,1,105.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,-6.300785794663244,-0.030983253028922,-9.036090696057285e-09,-0.0088126127966764,0.0010040904133213,0
05d1a42b97770b2b3eea0456b98aa562,foosdfpfkusacimwkcsosbicdxkicaua,10842,0,830,1090.1,830,0.0,129.61,0.1157509999999999,0.098862,40.606701,f,79.82,38.04,1,138.78,4,lxidpiddsbxsbosboudacockeimpuepw,19.05,0.0,-0.0847525099799009,-0.0654483772237117,3.94419250733609e-08,-0.0212987232603374,0.0010039941603274,1
a944e435af6500eff7c2d1bd350dbbd3,foosdfpfkusacimwkcsosbicdxkicaua,45713,0,3660,4694.96,3660,0.0,132.17,0.111186,0.096074,40.606701,f,343.03,6.6,1,422.34,3,ldkssxwpmemidmecebumciepifcamkci,19.8,0.0,-0.0400022103508295,-0.0874071722819654,0.0,-0.0261791110137946,-0.0029999348128483,0
d400f3ce20b1de18c9b52ad432c291aa,lmkebamcaaclubfxadlmueccxoimlema,977358,108,68981,5461.78,0,0.0,17.56,0.161165,0.083909,44.31137796,t,0.0,11.95,2,390.88,3,ldkssxwpmemidmecebumciepifcamkci,13.856,0.0,-0.1661130399002335,-0.0222426569734032,0.0040160814981794,-0.0121969905917685,-0.0029999520779861,0
aace62e1a646222e6f7f875dc64119f7,MISSING,23566,0,3363,578.52,0,0.0,6.84,0.146348,0.0,45.80687796,f,0.0,18.84,1,65.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,0.0,0.5377233180287657,-0.0100986142845351,0.0112499327917763,-0.012756427121068,-0.002999953642541,0
9041ae25753535dbc052a63a02209a69,foosdfpfkusacimwkcsosbicdxkicaua,12977,0,685,1574.09,685,0.0,16.59,0.163868,0.085224,44.31137796,f,85.73,4.86,1,101.61,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-0.4560738468933989,-0.0221041074279077,0.0035682509022965,-0.0120220424208069,-0.0029999520779861,0
6eb1187bc87596d62063d2c6db9e7768,usilxuppasemubllopkaafesmlibmsdf,11097,0,0,372.28,0,0.0,16.47,0.147506,0.0,46.30537836,f,0.0,21.09,1,38.59,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,-6.830604219793722,-0.0272060134357384,-9.036090696057285e-09,0.010086761211507,0.0460490122500467,1
28d26fae8696fba4cd7a42f0f112add4,foosdfpfkusacimwkcsosbicdxkicaua,3309,0,0,494.59,0,0.0,16.98,0.141666,0.0,44.31137796,f,0.0,8.48000000000001,1,37.99,4,lxidpiddsbxsbosboudacockeimpuepw,11.3,0.0,-5.623114571588746,-0.0457126789750902,0.0026773786132335,-0.013041842578272,-0.0029999520779861,0
a10c38dcaaf274da225b718dedacb656,foosdfpfkusacimwkcsosbicdxkicaua,2079,0,317,309.17,317,0.0,18.47,0.14346,0.0,46.30537836,f,45.91,27.28,1,26.85,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.0,0.6015603331395436,-0.0377422404459905,0.0327976869590937,-0.012921603434752,-0.0029999541157651,0
e9b7dc4b310f9f73ff1980c3fe416977,MISSING,19542,0,1753,242.14,0,0.0,131.42,0.092453,0.086393,59.17346796,f,0.0,0.24,1,6.17,7,ldkssxwpmemidmecebumciepifcamkci,96.0,0.0,0.0736256746545125,-0.0428560411012305,0.0,-0.0815683859175078,0.0,0
c5bf48eab3116c755b67ac72b3265adf,foosdfpfkusacimwkcsosbicdxkicaua,6687,0,0,1003.89,0,0.0,16.48,0.1457109999999999,0.0,44.31137796,f,0.0,21.52,1,100.93,4,ldkssxwpmemidmecebumciepifcamkci,13.2,0.0,-6.324806890720267,-0.0199665944650687,0.0026738052387859,-0.0127981029810305,-0.0029999520779861,0
574317823dee6a28112c1c40f1fa0244,foosdfpfkusacimwkcsosbicdxkicaua,18911,0,1711,312.19,0,0.0,16.81,0.143459,0.0,46.30537836,f,0.0,26.02,1,22.88,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,0.0821908140856368,-0.0421621031560173,-9.036090696057285e-09,-0.0057730158290133,0.0460490122500467,0
fffc0cacd305dd51f316424bbb08d1bd,foosdfpfkusacimwkcsosbicdxkicaua,40274,2055098,6247,3430.56,4980,24.0,144.06,0.148299,0.125137,41.1052014,t,599.08,45.36,2,351.39,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,0.0,0.6211640482691525,-0.0213711093570781,0.0022271711998488,-0.0204756966690666,-0.0029999355742953,0
cc52d4ce5449fb3651f4fc8923d6d02f,MISSING,47957,0,240,5076.57,0,0.0,19.43,0.143227,0.0,44.31137796,f,0.0,29.76,1,427.11,7,ldkssxwpmemidmecebumciepifcamkci,13.2,1.0,-2.808606664637857,-0.00738358809456,-1.2048120998795882e-08,-0.0089742880075283,0.0010040904133213,0
83983e24442ce897cc6e63c5bfa7bdb0,MISSING,21934,0,1855,1799.09,1855,0.0,146.52,0.114667,0.099548,40.606701,f,190.36,7.89,1,196.91,6,ldkssxwpmemidmecebumciepifcamkci,41.5,0.0,0.0147453935834018,-0.0531143951251789,0.0040160261417137,-0.0254211358343673,-0.0029999348128483,0
f72d48407e8c03412fd4a65f76ddacf5,foosdfpfkusacimwkcsosbicdxkicaua,20344,0,0,2964.07,0,0.0,19.79,0.142065,0.0,44.31137796,f,0.0,27.14,1,248.14,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0.0,-7.436224337920723,-0.0146881766718716,0.0013351131850493,-0.0130468310372855,-0.0029999520779861,0
ac1d6a51ab253efeb8d6c52131c1cdda,foosdfpfkusacimwkcsosbicdxkicaua,28353,0,2425,850.15,524,0.0,13.74,0.1457109999999999,0.0,44.31137796,f,77.34,25.84,1,87.54,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0.0,0.0259944695313283,-0.026041154966794,0.001780943500449,-0.0127981029810305,-0.0029999520779861,0
f1dbd3790719449b7b7e05f94e8f2740,foosdfpfkusacimwkcsosbicdxkicaua,1912,0,0,286.17,0,0.0,18.57,0.14346,0.0,46.30537836,f,0.0,27.28,1,23.1,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.0,-5.077254981437652,-0.0397331022887242,0.0336751277013728,-0.012921603434752,-0.0029999541157651,0
da0cf9330f9a4c0804557546a198ade3,usilxuppasemubllopkaafesmlibmsdf,3153,0,604,468.87,604,0.0,16.21,0.14398,0.0,44.31137796,f,88.1,25.47,1,44.9,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0.0,0.8302267732405655,-0.0233673575669202,0.0026738022227397,-0.0128823041430421,-0.0029999520779861,0
e0a5c2950d3831c98a0054278f3054ee,foosdfpfkusacimwkcsosbicdxkicaua,33927,0,3156,3386.6,3120,0.0,144.02,0.110616,0.095498,40.606701,f,287.93,0.88,1,234.51,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0.0,0.1099640637514154,-0.0692954169282575,4.930240674026792e-08,-0.0364795651719452,0.0010039941603274,0
9eace5c2ecc9f22d2bd177b481b73bc8,foosdfpfkusacimwkcsosbicdxkicaua,29552,0,1260,438.87,0,0.0,15.07,0.144902,0.0,44.31137796,f,0.0,21.52,1,44.49,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-0.669745698151857,-0.0185722818351193,0.0026738052387859,-0.0128484617271166,-0.0029999520779861,0
999ea9f2913710ac2b5db93b845c3cec,lmkebamcaaclubfxadlmueccxoimlema,14797,793343,8721,461.4,666,0.0,16.4,0.144902,0.0,44.31137796,f,97.58,24.42,1,44.37,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,1.955520115153209,-0.0193292263335929,0.0022271709919869,-0.0128484617271166,-0.0029999520779861,0
a1dfc7994769eaa845225c254631701e,usilxuppasemubllopkaafesmlibmsdf,2780,0,0,411.2,0,0.0,16.75,0.141666,0.0,44.31137796,f,0.0,10.08,1,37.01,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.0,-5.449606814094262,-0.0368372786579683,0.0040160784740525,-0.013041842578272,-0.0029999520779861,0
fee8b5b2f36905328f6f9e1b1e0d733c,MISSING,8120,27466,249,755.77,0,0.0,16.21,0.144902,0.0,44.31137796,t,0.0,10.08,2,66.75,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,-0.9971946070979908,-0.0162944209683719,0.0040160784740525,-0.0128484617271166,-0.0029999520779861,0
1254cc95aa7f7dc8aec27741578a0a8e,MISSING,11488,0,1307,1707.72,1307,0.0,0.0,0.144902,0.0,44.31137796,f,191.11,10.84,1,146.93,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0.0,0.311058867453803,-0.0162944209683719,0.0040160754499258,-0.0128484617271166,-0.0029999520779861,0
9a8bf75015f6da97f3f79d22d3f92864,usilxuppasemubllopkaafesmlibmsdf,5991,0,460,630.27,460,0.0,131.76,0.1153599999999999,0.100243,40.9390266,f,45.9,19.56,1,75.61,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0.0,-0.0817099304671939,-0.0636991967091035,0.0040777330339263,-0.0252887548266635,-0.0030001301488371,0
9fdc7e1bd3ddffbdfac2cfb3fb4034a2,usilxuppasemubllopkaafesmlibmsdf,34511,0,3085,3370.21,3085,0.0,131.39,0.1169,0.1000149999999999,40.606701,f,298.11,38.52,1,392.41,4,ldkssxwpmemidmecebumciepifcamkci,25.71,1.0,0.0701566351484954,-0.0469725162781946,0.0008896800432531,-0.0250696378830083,-0.0029999348128483,0
431bb3ddaf57c5a64f90580df1351609,MISSING,3838,0,0,379.48,0,0.0,133.24,0.114088,0.098969,41.1052014,f,0.0,26.55,1,42.51,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.0,0.0,-5.77092177749383,-0.0626530785352526,0.0054472454264683,-0.0255302066161586,-0.0029999355742953,1
ff7e9e807d395e94f05ad35519f363f8,MISSING,5727,0,0,853.49,0,0.0,17.86,0.144902,0.0,44.31137796,f,0.0,16.38,1,79.43,6,ldkssxwpmemidmecebumciepifcamkci,13.8,0.0,-6.170133608320362,-0.0174891120683494,0.0031208317033054,-0.0128484617271166,-0.0029999520779861,0
491aa92a29ee6b3ae4582f0e27296604,foosdfpfkusacimwkcsosbicdxkicaua,34656,0,1496,2086.19,1319,0.0,144.47,0.120372,0.103487,40.606701,f,133.86,37.27,1,265.89,4,lxidpiddsbxsbosboudacockeimpuepw,27.6,1.0,-0.6574473160466061,-0.045480331853767,0.0013351139770103,-0.0244432197620513,-0.0029999348128483,0
dd8e3d5ea8b18cb926dabe84da20f7c2,lmkebamcaaclubfxadlmueccxoimlema,251377,0,27408,642.43,476,0.0,134.65,0.1151819999999999,0.098841,40.606701,f,47.05,23.4,1,74.97,4,ldkssxwpmemidmecebumciepifcamkci,17.3,0.0,0.2687765361750713,-0.0662006925519063,0.0031208017179966,-0.0253268457795651,-0.0029999348128483,0
a1f197adba1c3bbdaeb4ee1c6ffd4ecc,foosdfpfkusacimwkcsosbicdxkicaua,324678,0,55400,820.3,2287,0.0,95.69,0.1165089999999999,0.101397,40.9390266,f,208.32,27.72,1,114.81,3,lxidpiddsbxsbosboudacockeimpuepw,20.785,0.0,0.716633412944681,-0.0664413233060978,0.0081554167654462,-0.0251434978328906,-0.0030001301488371,0
03b3add03d1fcd25ed9f9a7b0b81fbbb,MISSING,4850,0,0,737.55,0,0.0,17.85,0.1443839999999999,0.0,44.31137796,f,0.0,26.04,1,80.55,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,1.0,-6.004298505088069,-0.0238996172103628,-1.5060151122876614e-08,-0.024320361122562,0.0010040904133213,1
f7125bb4d09e069a463a1be22c6e18b9,usilxuppasemubllopkaafesmlibmsdf,18065,2239,0,1282.34,0,0.0,19.13,0.144963,0.0,44.31137796,t,0.0,30.36,2,131.08,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,12.1,0.0,-7.317489041186854,-0.0309964517451269,-1.2048120998795882e-08,-0.0088542165214893,0.0010040904133213,0
8d0f37cb25ebffbc65a87a250b15d403,foosdfpfkusacimwkcsosbicdxkicaua,50461,4300,3776,3907.22,3776,0.0,14.28,0.143166,0.0,44.31137796,t,547.82,23.4,2,370.77,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-0.1076018463195183,-0.035434272291797,0.0040160814981794,-0.0129682103042463,-0.0029999520779861,1
138e7a400f4cedef50e61b0bf798512b,usilxuppasemubllopkaafesmlibmsdf,5539,255,0,829.27,0,0.0,7.47,0.1457109999999999,0.0,44.31137796,t,0.0,27.32,2,72.12,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,-6.136826720902161,-0.020468838830845,0.0022271740053469,-0.0127981029810305,-0.0029999520779861,0
199db570ad73666f0108a6035c59ced0,lmkebamcaaclubfxadlmueccxoimlema,6208,0,714,644.96,714,0.0,141.42,0.1152369999999999,0.100123,41.1052014,f,73.14,72.82,1,66.56,4,ldkssxwpmemidmecebumciepifcamkci,50.0,0.0,0.3216640067487821,-0.0504757141897838,4.930240674026792e-08,-0.034906410954316,0.0132926282823291,0
437ad472278a5373dffb7f109bca99f9,usilxuppasemubllopkaafesmlibmsdf,13102,0,0,1916.17,0,0.0,0.0,0.141434,0.0,44.31137796,f,0.0,18.94,1,159.79,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.0,-6.996528991035564,-0.0244752150534788,0.003120825665833,-0.0130629561916457,-0.0029999520779861,0
a2f1ca60c7209361c92416800373dd04,foosdfpfkusacimwkcsosbicdxkicaua,16421,0,1250,1766.33,1250,0.0,129.38,0.1169099999999999,0.100572,40.606701,f,128.62,18.36,1,207.37,4,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.0,-0.0904416269263785,-0.0570771807477549,0.0026737977788068,-0.0250675472830989,-0.0029999348128483,0
23603454a672d50342582eb679eb29af,MISSING,69,0,0,10.28,0,0.0,16.47,0.144902,0.0,44.31137796,f,0.0,3.24,1,0.89,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,-1.9095425048844383,-0.0247412764946808,0.0026773846534227,-0.0128484617271166,-0.0029999520779861,0
b81531420468856b05ade39123426e2e,foosdfpfkusacimwkcsosbicdxkicaua,16890,17066,1901,1674.83,1870,0.0,129.62,0.1157609999999999,0.099419,40.606701,t,184.54,10.02,3,212.55,3,lxidpiddsbxsbosboudacockeimpuepw,16.0,0.0,0.3003806557889081,-0.0650071515740021,0.002673787905178,-0.025211570039157,-0.0029999348128483,0
91f62386fb68475cb7ea9960e1aeafde,foosdfpfkusacimwkcsosbicdxkicaua,3680,0,0,534.43,0,0.0,17.26,0.140621,0.0,44.31137796,f,0.0,15.72,1,40.06,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.0,-5.729016945834743,-0.0226667042628766,0.003120825665833,-0.0131444130980954,-0.0029999520779861,0
43599649b4c0b14388a0ac3a8ac3dcfd,foosdfpfkusacimwkcsosbicdxkicaua,2773,0,268,415.15,268,0.0,15.72,0.146348,0.0,46.30537836,f,39.53,21.64,1,42.88,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.0,0.1476148770284551,-0.0206787034284781,0.0163988390108952,-0.012756427121068,-0.0029999541157651,0
d09fc7e8cc65dff9f2312c8f23ffe545,MISSING,23184,0,2223,823.71,809,0.0,131.4,0.114604,0.098262,40.606701,f,78.09,19.14,1,91.19,4,ldkssxwpmemidmecebumciepifcamkci,17.0,0.0,0.1402341761621421,-0.0517390451222603,0.0035682142855764,-0.025434754879034,-0.0029999348128483,0
393b425ddcdb7782228bebac19889e61,foosdfpfkusacimwkcsosbicdxkicaua,8916,0,940,1310.02,940,0.0,16.31,0.141666,0.0,44.31137796,f,134.64,16.44,1,112.19,3,lxidpiddsbxsbosboudacockeimpuepw,13.85,0.0,0.2349021047522876,-0.0343721829296186,0.0035682509022965,-0.013041842578272,-0.0029999520779861,0
37327eee0c1636f092f2af24c77db218,foosdfpfkusacimwkcsosbicdxkicaua,24544,0,3680,2291.48,3680,0.0,142.67,0.115174,0.098837,40.606701,f,340.15,20.88,1,278.59,5,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,0.0,0.5871348806196348,-0.0458112858165611,0.0017809445573372,-0.0253945419928073,-0.0029999348128483,0
c3f4f737d598a1b47a94440bb18c3c06,lmkebamcaaclubfxadlmueccxoimlema,1097,0,0,165.6,0,0.0,16.04,0.146694,0.0,44.31137796,f,0.0,26.04,1,17.38,5,ldkssxwpmemidmecebumciepifcamkci,10.392,1.0,-4.526307337562367,-0.0238996172103628,-1.2048120998795882e-08,-0.0087104599852686,0.0010040904133213,0
e3027ab674f84844f52bdecca28ed2f4,foosdfpfkusacimwkcsosbicdxkicaua,26472,0,3697,3799.7,3697,0.0,7.22,0.142321,0.0,44.31137796,f,532.31,6.72,1,281.77,4,lxidpiddsbxsbosboudacockeimpuepw,14.49,0.0,0.5161580056903325,-0.0273815464030872,0.0013386817765413,-0.0129962897465237,-0.0029999520779861,0
7aa2db99f03a32218cdbea763ced253e,ewpakwlliwisiwduibdlfmalxowmwpci,6418,0,522,620.53,0,0.0,19.45,0.146348,0.0,45.80687796,f,0.0,23.04,1,57.02,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0.0,-0.0242417033787418,-0.0183199327920011,0.0252676115308574,-0.012756427121068,-0.002999953642541,0
87bfe371dbf749ecdbb52a9adc67061c,foosdfpfkusacimwkcsosbicdxkicaua,27488,0,2212,2716.37,2212,0.0,129.25,0.114588,0.097701,40.606701,t,211.22,22.44,2,317.75,3,lxidpiddsbxsbosboudacockeimpuepw,15.01,1.0,-0.0349302938156128,-0.0486792289318464,4.930240674026792e-08,-0.0213932515180241,0.0010039941603274,0
c7696dd5c429ce4ae6fbeb03f633217b,lmkebamcaaclubfxadlmueccxoimlema,3049,0,0,312.01,0,0.0,118.23,0.1157609999999999,0.099419,40.606701,f,0.0,19.5,1,39.05,3,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,0.0,-5.541590289157412,-0.0664290218946477,0.002673787905178,-0.025211570039157,-0.0029999348128483,0
ec67080f682e132845a83d96e35a4956,foosdfpfkusacimwkcsosbicdxkicaua,8023,0,0,1196.98,0,0.0,9.31,0.143575,0.0,44.31137796,f,0.0,31.2,1,238.02,5,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.0,-6.506655628383613,-0.0203435198305854,0.002677381633328,-0.0129113871834887,-0.0029999520779861,0
743cbcff8412692f25135dd1abc7d2be,foosdfpfkusacimwkcsosbicdxkicaua,2971,0,0,446.14,0,0.0,16.05,0.1457109999999999,0.0,44.31137796,f,0.0,20.34,1,46.61,4,lxidpiddsbxsbosboudacockeimpuepw,11.0,0.0,-5.515778134726748,-0.0209546944647531,-1.5987116045972283e-16,-0.0127981029810305,-0.0029999520779861,0
ed855d077b0c3b054b973b97ae9f3231,usilxuppasemubllopkaafesmlibmsdf,19609,0,3134,0.45,0,0.0,38.91,0.1457109999999999,0.0,44.31137796,f,0.0,18.62,1,0.05,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.0,0.6509354026349206,-0.019463834793976,0.0031208317033054,-0.0127981029810305,-0.0029999520779861,0
c7118f6dfb061a1fc309d77f555c1154,foosdfpfkusacimwkcsosbicdxkicaua,4293,0,0,647.57,0,0.0,13.27,0.146694,0.0,44.31137796,f,0.0,33.61,1,73.02,3,lxidpiddsbxsbosboudacockeimpuepw,14.7,1.0,-5.882625767073831,-0.0230054436012661,0.0013351131850493,-0.0127333665352052,-0.0029999520779861,0
7fdedeb54cd2d267df996b83e1356c36,MISSING,29466,0,0,3252.92,0,0.0,16.08,0.142065,0.0,44.31137796,f,0.0,25.7,1,275.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.0,-7.806492851608703,-0.011701027978563,0.0017809465111262,-0.0130468310372855,-0.0029999520779861,0
3dcc73443b0d054b0dc034d9f58c35d2,MISSING,4785,0,0,505.4,0,0.0,39.98,0.165793,0.0885389999999999,44.31137796,f,0.0,12.36,1,51.13,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0,-5.990839351714064,0.0063405519445469,0.0035682569451559,-0.0119430025566607,-0.0029999520779861,0
